"","station","valid","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","Date","Time","Hour","tmpc","dwpc","sms","p01mm","altmb","gustms"
"7928","0CO",2024-08-01 11:55:00,57.2,17.6,20.99,360,9,0,30.93,NA,NA,16,"CLR",2024-08-01,"11:55","2024/08/01 11",14.6666666666667,-7.33333333333333,3.601108,0,867.147318049312,NA
"7929","0CO",2024-08-01 12:55:00,60.8,21.2,21.53,310,15,0,30.91,NA,NA,18,"CLR",2024-08-01,"12:55","2024/08/01 12",15.6666666666667,-7,5.14444,0,866.866960041537,NA
"7930","0CO",2024-08-01 13:55:00,60.8,19.4,19.94,330,8,0,30.91,NA,NA,NA,"CLR",2024-08-01,"13:55","2024/08/01 13",16.3333333333333,-6.33333333333333,3.42962666666667,0,866.68005470302,NA
"7931","0CO",2024-08-01 14:55:00,60.8,21.2,21.53,70,6,0,30.93,NA,NA,14,"SCT",2024-08-01,"14:55","2024/08/01 14",16.3333333333333,-6,3.77258933333333,0,866.866960041537,NA
"7932","0CO",2024-08-01 15:55:00,60.8,21.2,21.53,300,4,0,30.93,NA,NA,NA,"SCT",2024-08-01,"15:55","2024/08/01 15",16,-5.66666666666667,2.40073866666667,0,867.147318049312,NA
"7933","0CO",2024-08-01 16:55:00,59,26.6,28.77,120,7,0,30.93,NA,NA,15,"BKN",2024-08-01,"16:55","2024/08/01 16",15.6666666666667,-4,4.115552,0,867.147318049312,8.745548
"7934","0CO",2024-08-01 17:55:00,57.2,26.6,30.69,120,12,0,30.92,NA,NA,21,"SCT",2024-08-01,"17:55","2024/08/01 17",14.3333333333333,-3,6.00184666666667,0,866.960412710795,NA
"7935","0CO",2024-08-01 18:55:00,55.4,26.6,32.76,NA,NA,0,30.93,NA,NA,NA,"CLR",2024-08-01,"18:55","2024/08/01 18",13.3333333333333,-2.66666666666667,NA,0,867.147318049312,NA
"7936","0CO",2024-08-01 19:55:00,53.6,28.4,37.67,NA,NA,0,30.92,NA,NA,NA,"CLR",2024-08-01,"19:55","2024/08/01 19",12.6666666666667,-2.66666666666667,NA,0,866.866960041537,NA
"7937","0CO",2024-08-01 20:55:00,53.6,26.6,34.98,NA,NA,0,30.91,NA,NA,NA,"CLR",2024-08-01,"20:55","2024/08/01 20",12,-2.33333333333333,NA,0,866.68005470302,NA
"7938","0CO",2024-08-01 21:55:00,53.6,26.6,34.98,120,13,0,30.93,NA,NA,23,"CLR",2024-08-01,"21:55","2024/08/01 21",12,-3,7.37369733333333,0,867.147318049312,NA
"7939","0CO",2024-08-01 22:55:00,51.8,26.6,37.38,110,10,0,30.92,NA,NA,21,"CLR",2024-08-01,"22:55","2024/08/01 22",11.3333333333333,-3,4.97295866666667,0,867.053865380054,10.803324
"7940","0CO",2024-08-01 23:55:00,50,28.4,43.03,140,14,0,30.93,NA,NA,18,"CLR",2024-08-01,"23:55","2024/08/01 23",10.6666666666667,-2.33333333333333,6.51629066666667,0,866.960412710795,NA
"7941","0CO",2024-08-02 00:55:00,51.8,30.2,43.32,150,12,0,30.93,NA,NA,NA,"CLR",2024-08-02,"00:55","2024/08/02 00",10.3333333333333,-1.66666666666667,5.83036533333333,0,867.147318049312,NA
"7942","0CO",2024-08-02 01:55:00,50,28.4,43.03,170,14,0,30.93,NA,NA,NA,"CLR",2024-08-02,"01:55","2024/08/02 01",10,-2,7.03073466666667,0,867.147318049312,NA
"7943","0CO",2024-08-02 02:55:00,50,30.2,46.31,170,7,0,30.93,NA,NA,NA,"CLR",2024-08-02,"02:55","2024/08/02 02",10,-1.33333333333333,5.83036533333333,0,867.147318049312,NA
"7944","0CO",2024-08-02 03:55:00,46.4,33.8,61.28,250,12,0,30.93,NA,NA,NA,"CLR",2024-08-02,"03:55","2024/08/02 03",8.33333333333333,0.666666666666666,6.173328,0,867.147318049312,NA
"7945","0CO",2024-08-02 04:55:00,48.2,33.8,57.26,250,8,0,30.93,NA,NA,14,"CLR",2024-08-02,"04:55","2024/08/02 04",9,0.999999999999998,4.45851466666667,0,867.147318049312,NA
"7946","0CO",2024-08-02 05:55:00,50,32,49.81,260,12,0,30.93,NA,NA,NA,"CLR",2024-08-02,"05:55","2024/08/02 05",9.66666666666667,0,5.14444,0,867.147318049312,NA
"7947","0CO",2024-08-02 06:55:00,50,32,49.81,260,12,0,30.95,NA,NA,NA,"CLR",2024-08-02,"06:55","2024/08/02 06",10,0,5.14444,0,867.521128726346,NA
"7948","0CO",2024-08-02 07:55:00,51.8,32,46.59,260,11,0,30.96,NA,NA,NA,"CLR",2024-08-02,"07:55","2024/08/02 07",11,0,3.94407066666667,0,867.988392072638,NA
"7949","0CO",2024-08-02 08:55:00,55.4,28.4,35.28,0,0,0,30.96,NA,NA,NA,"CLR",2024-08-02,"08:55","2024/08/02 08",12.3333333333333,-1,1.71481333333333,0,867.988392072638,NA
"7950","0CO",2024-08-02 09:55:00,59,26.6,28.77,30,6,0,30.96,NA,NA,NA,"CLR",2024-08-02,"09:55","2024/08/02 09",14.3333333333333,-2,2.22925733333333,0,867.988392072638,NA
"7951","0CO",2024-08-02 10:55:00,60.8,28.4,29.06,330,17,0,30.96,NA,NA,20,"CLR",2024-08-02,"10:55","2024/08/02 10",15.6666666666667,-3,4.629996,0,867.988392072638,NA
"7952","0CO",2024-08-02 11:55:00,60.8,28.4,29.06,30,7,0,30.96,NA,NA,NA,"CLR",2024-08-02,"11:55","2024/08/02 11",16,-2,3.601108,0,867.988392072638,NA
"7953","0CO",2024-08-02 12:55:00,60.8,28.4,29.06,30,5,0,30.95,NA,NA,NA,"CLR",2024-08-02,"12:55","2024/08/02 12",16,-2,3.42962666666667,0,867.801486734121,NA
"7954","0CO",2024-08-02 13:55:00,62.6,24.8,23.5,10,8,0,30.94,NA,NA,19,"CLR",2024-08-02,"13:55","2024/08/02 13",17,-3,3.77258933333333,0,867.521128726346,11.317768
"7955","0CO",2024-08-02 14:55:00,60.8,23,23.23,300,21,0,30.91,NA,NA,28,"SCT",2024-08-02,"14:55","2024/08/02 14",16.6666666666667,-4,8.05962266666667,0,866.960412710795,15.43332
"7956","0CO",2024-08-02 15:55:00,62.6,24.8,23.5,10,9,0,30.9,NA,NA,26,"SCT",2024-08-02,"15:55","2024/08/02 15",17,-4,NA,0,866.493149364503,NA
"7957","0CO",2024-08-02 16:55:00,60.8,26.6,26.98,80,7,0,30.89,NA,NA,NA,"BKN",2024-08-02,"16:55","2024/08/02 16",17.3333333333333,-3.33333333333333,3.601108,0,866.212791356727,NA
"7958","0CO",2024-08-02 17:55:00,60.8,26.6,26.98,20,5,0,30.89,NA,NA,17,"SCT",2024-08-02,"17:55","2024/08/02 17",16.3333333333333,-3,3.086664,0,866.212791356727,NA
"7959","0CO",2024-08-02 18:55:00,59,30.2,33.35,360,3,0,30.89,NA,NA,NA,"SCT",2024-08-02,"18:55","2024/08/02 18",15.3333333333333,-1.66666666666667,1.88629466666667,0,865.932433348952,NA
"7960","0CO",2024-08-02 19:55:00,53.6,32,43.61,100,11,0,30.89,NA,NA,24,"SCT",2024-08-02,"19:55","2024/08/02 19",13.6666666666667,-0.666666666666667,4.45851466666667,0,866.119338687469,NA
"7961","0CO",2024-08-02 20:55:00,53.6,30.2,40.54,350,13,0,30.9,NA,NA,30,"SCT",2024-08-02,"20:55","2024/08/02 20",11.6666666666667,-0.333333333333333,5.31592133333333,0,866.212791356727,15.43332
"7962","0CO",2024-08-02 21:55:00,48.2,32,53.27,160,15,0,30.9,NA,NA,19,"",2024-08-02,"21:55","2024/08/02 21",10.3333333333333,-0.666666666666667,4.80147733333333,0,866.306244025986,12.346656
"7963","0CO",2024-08-02 22:55:00,44.6,32,61.03,150,17,0,30.9,NA,NA,23,"SCT",2024-08-02,"22:55","2024/08/02 22",7.33333333333333,0,9.08851066666667,0,866.306244025986,NA
"7964","0CO",2024-08-02 23:55:00,44.6,32,61.03,170,6,0,30.9,NA,NA,NA,"BKN",2024-08-02,"23:55","2024/08/02 23",7,0,7.54517866666667,0,866.306244025986,NA
"7965","0CO",2024-08-03 00:55:00,48.2,30.2,49.53,0,0,0,30.9,NA,NA,NA,"BKN",2024-08-03,"00:55","2024/08/03 00",8.33333333333333,-1,2.22925733333333,0,866.306244025986,NA
"7966","0CO",2024-08-03 01:55:00,51.8,30.2,43.32,260,4,0,30.89,NA,NA,NA,"OVC",2024-08-03,"01:55","2024/08/03 01",10.6666666666667,-1.66666666666667,2.91518266666667,0,866.212791356727,NA
"7967","0CO",2024-08-03 02:55:00,50,32,49.81,0,0,0,30.89,NA,NA,NA,"SCT",2024-08-03,"02:55","2024/08/03 02",10,-0.333333333333333,0.857406666666667,0,866.02588601821,NA
"7968","0CO",2024-08-03 03:55:00,48.2,32,53.27,150,5,0,30.88,NA,NA,NA,"CLR",2024-08-03,"03:55","2024/08/03 03",9,-0.333333333333333,3.086664,0,865.838980679694,NA
"7969","0CO",2024-08-03 04:55:00,51.8,26.6,37.38,110,7,0,30.88,NA,NA,15,"CLR",2024-08-03,"04:55","2024/08/03 04",10.3333333333333,-2,4.115552,0,865.745528010435,NA
"7970","0CO",2024-08-03 05:55:00,50,26.6,39.95,100,9,0,30.87,NA,NA,NA,"CLR",2024-08-03,"05:55","2024/08/03 05",10.5,-3,4.372774,0,865.46517000266,NA
"7971","0CO",2024-08-03 06:55:00,50,30.2,46.31,100,10,0,30.88,NA,NA,NA,"CLR",2024-08-03,"06:55","2024/08/03 06",10,-2,4.28703333333333,0,865.652075341177,NA
"7972","0CO",2024-08-03 07:55:00,51.8,30.2,43.32,160,6,0,30.88,NA,NA,NA,"CLR",2024-08-03,"07:55","2024/08/03 07",11,-0.333333333333333,2.57222,0,865.745528010435,NA
"7973","0CO",2024-08-03 08:55:00,53.6,24.8,32.46,150,7,0,30.88,NA,NA,NA,"CLR",2024-08-03,"08:55","2024/08/03 08",11.6666666666667,-3,2.74370133333333,0,865.745528010435,NA
"7974","0CO",2024-08-03 09:55:00,55.4,24.8,30.4,310,3,0,30.88,NA,NA,NA,"CLR",2024-08-03,"09:55","2024/08/03 09",13,-3.33333333333333,2.40073866666667,0,865.745528010435,NA
"7975","0CO",2024-08-03 10:55:00,57.2,19.4,22.68,120,6,0,30.88,NA,NA,NA,"CLR",2024-08-03,"10:55","2024/08/03 10",14,-5.33333333333333,2.91518266666667,0,865.838980679694,NA
"7976","0CO",2024-08-03 11:55:00,59,30.2,33.35,160,10,0,30.88,NA,NA,18,"SCT",2024-08-03,"11:55","2024/08/03 11",15,-3.66666666666667,3.42962666666667,0,865.745528010435,NA
"7977","0CO",2024-08-03 12:55:00,55.4,30.2,37.97,NA,NA,0,30.88,NA,NA,NA,"OVC",2024-08-03,"12:55","2024/08/03 12",14.3333333333333,-1,NA,0,865.745528010435,NA
"7978","0CO",2024-08-03 13:55:00,59,30.2,33.35,140,12,0,30.87,NA,NA,21,"SCT",2024-08-03,"13:55","2024/08/03 13",14.3333333333333,-1,6.00184666666667,0,865.46517000266,NA
"7979","0CO",2024-08-03 14:55:00,59,30.2,33.35,110,10,0,30.86,NA,NA,NA,"CLR",2024-08-03,"14:55","2024/08/03 14",14.6666666666667,-1,5.31592133333333,0,865.278264664143,NA
"7980","0CO",2024-08-03 15:55:00,57.2,30.2,35.57,120,8,0,30.84,NA,NA,NA,"CLR",2024-08-03,"15:55","2024/08/03 15",14,-1,NA,0,864.81100131785,NA
"7981","0CO",2024-08-03 16:55:00,55.4,32,40.84,NA,NA,0,30.83,NA,NA,NA,"CLR",2024-08-03,"16:55","2024/08/03 16",13,-0.333333333333333,NA,0,864.437190640817,NA
"7982","0CO",2024-08-03 17:55:00,53.6,32,43.61,NA,NA,0,30.82,NA,NA,NA,"CLR",2024-08-03,"17:55","2024/08/03 17",12.6666666666667,0,NA,0,864.156832633041,NA
"7983","0CO",2024-08-03 18:55:00,53.6,32,43.61,NA,NA,0,30.81,NA,NA,NA,"CLR",2024-08-03,"18:55","2024/08/03 18",12,0,NA,0,863.783021956007,NA
"7984","0CO",2024-08-03 19:55:00,51.8,32,46.59,NA,NA,0,30.8,NA,NA,NA,"CLR",2024-08-03,"19:55","2024/08/03 19",11,0,NA,0,863.59611661749,NA
"7985","0CO",2024-08-03 20:55:00,50,30.2,46.31,120,28,0,30.81,NA,NA,NA,"CLR",2024-08-03,"20:55","2024/08/03 20",10,-0.333333333333333,NA,0,863.783021956007,NA
"7986","0CO",2024-08-03 21:55:00,48.2,30.2,49.53,NA,NA,0,30.82,NA,NA,NA,"CLR",2024-08-03,"21:55","2024/08/03 21",9.66666666666667,-1,NA,0,863.969927294524,NA
"7987","0CO",2024-08-03 22:55:00,48.2,30.2,49.53,NA,NA,0,30.81,NA,NA,NA,"CLR",2024-08-03,"22:55","2024/08/03 22",9.33333333333333,-1,NA,0,863.876474625266,NA
"7988","0CO",2024-08-03 23:55:00,48.2,30.2,49.53,150,17,0,30.82,NA,NA,NA,"CLR",2024-08-03,"23:55","2024/08/03 23",9,-1,9.94591733333333,0,864.063379963783,NA
"7989","0CO",2024-08-04 00:55:00,48.2,30.2,49.53,160,6,0,30.81,NA,NA,NA,"CLR",2024-08-04,"00:55","2024/08/04 00",9,-1,4.97295866666667,0,863.876474625266,NA
"7990","0CO",2024-08-04 01:55:00,48.2,30.2,49.53,250,13,0,30.79,NA,NA,NA,"CLR",2024-08-04,"01:55","2024/08/04 01",8.66666666666667,-1,5.658884,0,863.502663948232,NA
"7991","0CO",2024-08-04 02:55:00,46.4,33.8,61.28,260,13,0,30.77,NA,NA,NA,"CLR",2024-08-04,"02:55","2024/08/04 02",8,0.333333333333333,6.00184666666667,0,862.941947932681,NA
"7992","0CO",2024-08-04 03:55:00,48.2,32,53.27,250,11,0,30.77,NA,NA,NA,"CLR",2024-08-04,"03:55","2024/08/04 03",8.66666666666667,0.666666666666666,6.687772,0,862.755042594164,NA
"7993","0CO",2024-08-04 04:55:00,48.2,32,53.27,250,10,0,30.77,NA,NA,14,"CLR",2024-08-04,"04:55","2024/08/04 04",9,0,4.80147733333333,0,862.661589924906,7.71666
"7994","0CO",2024-08-04 05:55:00,46.4,32,57,260,8,0,30.77,NA,NA,NA,"CLR",2024-08-04,"05:55","2024/08/04 05",8,0,4.28703333333333,0,862.661589924906,NA
"7995","0CO",2024-08-04 06:55:00,50,32,49.81,290,11,0,30.77,NA,NA,19,"CLR",2024-08-04,"06:55","2024/08/04 06",9.66666666666667,0,6.85925333333333,0,862.661589924906,NA
"7996","0CO",2024-08-04 07:55:00,50,33.8,53.54,290,13,0,30.78,NA,NA,18,"CLR",2024-08-04,"07:55","2024/08/04 07",10,0.666666666666666,7.37369733333333,0,862.755042594164,11.832212
"7997","0CO",2024-08-04 08:55:00,51.8,33.8,50.08,300,12,0,30.79,NA,NA,18,"CLR",2024-08-04,"08:55","2024/08/04 08",10.6666666666667,0.999999999999998,5.48740266666667,0,863.128853271198,NA
"7998","0CO",2024-08-04 09:55:00,57.2,35.6,44.19,20,7,0,30.79,NA,NA,NA,"CLR",2024-08-04,"09:55","2024/08/04 09",12.6666666666667,1.33333333333333,5.658884,0,863.222305940457,NA
"7999","0CO",2024-08-04 10:55:00,59,35.6,41.42,40,6,0,30.79,NA,NA,NA,"CLR",2024-08-04,"10:55","2024/08/04 10",14,2,3.42962666666667,0,863.222305940457,NA
"8000","0CO",2024-08-04 11:55:00,57.2,35.6,44.19,350,11,0,30.79,NA,NA,24,"SCT",2024-08-04,"11:55","2024/08/04 11",14.6666666666667,2.33333333333333,4.28703333333333,0,863.222305940457,NA
"8001","0CO",2024-08-04 12:55:00,59,35.6,41.42,30,6,0,30.79,NA,NA,18,"SCT",2024-08-04,"12:55","2024/08/04 12",15.3333333333333,2,3.77258933333333,0,863.222305940457,11.317768
"8002","0CO",2024-08-04 13:55:00,55.4,35.6,47.16,320,17,0,30.77,NA,NA,22,"SCT",2024-08-04,"13:55","2024/08/04 13",13.6666666666667,2.66666666666667,5.48740266666667,0,862.755042594164,12.346656
"8003","0CO",2024-08-04 14:55:00,55.4,37.4,50.64,360,11,0,30.76,NA,NA,21,"SCT",2024-08-04,"14:55","2024/08/04 14",13.3333333333333,2.33333333333333,4.80147733333333,0,862.568137255647,14.404432
"8004","0CO",2024-08-04 15:55:00,50,35.6,57.52,230,10,0,30.8,NA,NA,22,"SCT",2024-08-04,"15:55","2024/08/04 15",11.3333333333333,2.66666666666667,4.629996,0,863.128853271198,NA
"8005","0CO",2024-08-04 16:55:00,50,33.8,53.54,300,9,0,30.78,NA,NA,NA,"SCT",2024-08-04,"16:55","2024/08/04 16",9,1.66666666666667,4.97295866666667,0,863.128853271198,NA
"8006","0CO",2024-08-04 17:55:00,50,32,49.81,300,28,0,30.75,NA,NA,35,"SCT",2024-08-04,"17:55","2024/08/04 17",10,0.666666666666666,9.259992,0,862.474684586389,18.00554
"8007","0CO",2024-08-04 18:55:00,53.6,35.6,50.36,300,10,0,30.75,NA,NA,20,"OVC",2024-08-04,"18:55","2024/08/04 18",11.6666666666667,1,6.85925333333333,0,861.913968570838,12.346656
"8008","0CO",2024-08-04 19:55:00,51.8,35.6,53.81,290,9,0,30.77,NA,NA,NA,"SCT",2024-08-04,"19:55","2024/08/04 19",11.3333333333333,2,5.31592133333333,0,862.568137255647,NA
"8009","0CO",2024-08-04 20:55:00,42.8,37.4,81.07,260,16,0.09,30.81,NA,NA,29,"SCT",2024-08-04,"20:55","2024/08/04 20",8.33333333333333,3,8.231104,6.858,863.315758609715,NA
"8010","0CO",2024-08-04 21:55:00,41,37.4,86.89,260,18,0.15,30.82,NA,NA,23,"",2024-08-04,"21:55","2024/08/04 21",5.66666666666667,3.33333333333333,7.03073466666667,21.336,863.969927294524,14.404432
"8011","0CO",2024-08-04 22:55:00,41,39.2,93.24,240,6,0.05,30.82,NA,NA,NA,"",2024-08-04,"22:55","2024/08/04 22",5.33333333333333,3.33333333333333,6.34480933333333,7.62,864.156832633041,NA
"8012","0CO",2024-08-04 23:55:00,42.8,37.4,81.07,240,7,0.05,30.79,NA,NA,21,"BKN",2024-08-04,"23:55","2024/08/04 23",5.33333333333333,3,4.28703333333333,8.382,863.502663948232,NA
"8013","0CO",2024-08-05 00:55:00,42.8,37.4,81.07,240,7,0,30.76,NA,NA,25,"SCT",2024-08-05,"00:55","2024/08/05 00",6,3,4.115552,0,862.661589924906,NA
"8014","0CO",2024-08-05 01:55:00,44.6,37.4,75.68,310,11,0,30.74,NA,NA,25,"CLR",2024-08-05,"01:55","2024/08/05 01",7,2.66666666666667,5.14444,0,862.007421240096,12.8611
"8015","0CO",2024-08-05 02:55:00,42.8,37.4,81.07,310,16,0,30.74,NA,NA,19,"CLR",2024-08-05,"02:55","2024/08/05 02",6,3,8.231104,0,861.913968570838,11.832212
"8016","0CO",2024-08-05 03:55:00,44.6,35.6,70.48,300,14,0,30.74,NA,NA,23,"CLR",2024-08-05,"03:55","2024/08/05 03",6.66666666666667,2.33333333333333,7.88814133333333,0,861.727063232321,12.346656
"8017","0CO",2024-08-05 04:55:00,44.6,35.6,70.48,320,16,0,30.75,NA,NA,NA,"CLR",2024-08-05,"04:55","2024/08/05 04",7,2,8.05962266666667,0,861.913968570838,NA
"8018","0CO",2024-08-05 05:55:00,44.6,35.6,70.48,320,15,0,30.77,NA,NA,19,"CLR",2024-08-05,"05:55","2024/08/05 05",7,2,7.202216,0,862.38123191713,9.774436
"8019","0CO",2024-08-05 06:55:00,44.6,35.6,70.48,330,6,0,30.79,NA,NA,NA,"CLR",2024-08-05,"06:55","2024/08/05 06",7,2,3.601108,0,862.941947932681,NA
"8020","0CO",2024-08-05 07:55:00,48.2,37.4,66.05,320,4,0,30.81,NA,NA,NA,"CLR",2024-08-05,"07:55","2024/08/05 07",8,2.33333333333333,1.88629466666667,0,863.502663948232,NA
"8021","0CO",2024-08-05 08:55:00,50,39.2,66.27,10,4,0,30.83,NA,NA,NA,"CLR",2024-08-05,"08:55","2024/08/05 08",10,3.33333333333333,2.057776,0,864.156832633041,NA
"8022","0CO",2024-08-05 09:55:00,53.6,41,62.23,10,3,0,30.84,NA,NA,NA,"CLR",2024-08-05,"09:55","2024/08/05 09",11.3333333333333,5,1.543332,0,864.437190640817,NA
"8023","0CO",2024-08-05 10:55:00,55.4,41,58.27,340,4,0,30.85,NA,NA,NA,"CLR",2024-08-05,"10:55","2024/08/05 10",12.3333333333333,5,1.71481333333333,0,864.81100131785,NA
"8024","0CO",2024-08-05 11:55:00,53.6,41,62.23,300,3,0,30.85,NA,NA,NA,"SCT",2024-08-05,"11:55","2024/08/05 11",12.3333333333333,4.66666666666667,1.88629466666667,0,864.904453987109,NA
"8025","0CO",2024-08-05 12:55:00,46.4,41,81.34,140,17,0.08,30.86,NA,NA,25,"SCT",2024-08-05,"12:55","2024/08/05 12",9.66666666666667,4.33333333333333,5.658884,6.096,864.997906656367,NA
"8026","0CO",2024-08-05 13:55:00,46.4,37.4,70.68,160,5,0,30.85,NA,NA,NA,"SCT",2024-08-05,"13:55","2024/08/05 13",7,3.66666666666667,4.80147733333333,0,864.997906656367,NA
"8027","0CO",2024-08-05 14:55:00,44.6,39.2,81.2,NA,NA,0,30.84,NA,NA,NA,"BKN",2024-08-05,"14:55","2024/08/05 14",7.66666666666667,4,NA,0,864.717548648592,NA
"8028","0CO",2024-08-05 15:55:00,44.6,39.2,81.2,160,17,0,30.85,NA,NA,23,"BKN",2024-08-05,"15:55","2024/08/05 15",7.66666666666667,4,8.57406666666667,0,864.904453987109,12.346656
"8029","0CO",2024-08-05 16:55:00,44.6,37.4,75.68,190,9,0,30.85,NA,NA,16,"SCT",2024-08-05,"16:55","2024/08/05 16",7,4,4.629996,0,864.904453987109,NA
"8030","0CO",2024-08-05 17:55:00,46.4,35.6,65.83,140,7,0,30.85,NA,NA,NA,"SCT",2024-08-05,"17:55","2024/08/05 17",8,2,3.601108,0,864.904453987109,NA
"8031","0CO",2024-08-05 18:55:00,46.4,35.6,65.83,160,12,0,30.83,NA,NA,17,"SCT",2024-08-05,"18:55","2024/08/05 18",8,2,4.80147733333333,0,864.437190640817,NA
"8032","0CO",2024-08-05 19:55:00,46.4,35.6,65.83,150,9,0,30.84,NA,NA,21,"BKN",2024-08-05,"19:55","2024/08/05 19",8,2,7.37369733333333,0,864.624095979334,11.832212
"8033","0CO",2024-08-05 20:55:00,44.6,37.4,75.68,NA,NA,0,30.84,NA,NA,NA,"CLR",2024-08-05,"20:55","2024/08/05 20",7.33333333333333,2.66666666666667,NA,0,864.81100131785,NA
"8034","0CO",2024-08-05 21:55:00,42.8,37.4,81.07,160,19,0,30.86,NA,NA,23,"CLR",2024-08-05,"21:55","2024/08/05 21",6.66666666666667,3,8.40258533333333,0,865.091359325626,NA
"8035","0CO",2024-08-05 22:55:00,42.8,37.4,81.07,170,7,0,30.85,NA,NA,23,"CLR",2024-08-05,"22:55","2024/08/05 22",6,3,5.48740266666667,0,864.997906656367,11.832212
"8036","0CO",2024-08-05 23:55:00,42.8,39.2,86.99,230,6,0,30.85,NA,NA,NA,"",2024-08-05,"23:55","2024/08/05 23",6,3.66666666666667,3.94407066666667,0,864.904453987109,NA
"8037","0CO",2024-08-06 00:55:00,44.6,37.4,75.68,260,4,0,30.84,NA,NA,NA,"CLR",2024-08-06,"00:55","2024/08/06 00",6.66666666666667,3.33333333333333,2.74370133333333,0,864.717548648592,NA
"8038","0CO",2024-08-06 01:55:00,44.6,37.4,75.68,280,14,0,30.82,NA,NA,NA,"CLR",2024-08-06,"01:55","2024/08/06 01",7,3,6.00184666666667,0,864.2502853023,NA
"8039","0CO",2024-08-06 02:55:00,44.6,35.6,70.48,280,8,0,30.81,NA,NA,NA,"CLR",2024-08-06,"02:55","2024/08/06 02",7,2,4.80147733333333,0,863.876474625266,NA
"8040","0CO",2024-08-06 03:55:00,44.6,35.6,70.48,290,8,0,30.8,NA,NA,NA,"CLR",2024-08-06,"03:55","2024/08/06 03",7,2,3.94407066666667,0,863.502663948232,NA
"8041","0CO",2024-08-06 04:55:00,44.6,35.6,70.48,310,8,0,30.8,NA,NA,NA,"CLR",2024-08-06,"04:55","2024/08/06 04",7,2,4.28703333333333,0,863.409211278973,NA
"8042","0CO",2024-08-06 05:55:00,42.8,35.6,75.5,320,18,0,30.8,NA,NA,21,"CLR",2024-08-06,"05:55","2024/08/06 05",6.33333333333333,2,8.40258533333333,0,863.502663948232,11.317768
"8043","0CO",2024-08-06 06:55:00,44.6,35.6,70.48,330,16,0,30.82,NA,NA,21,"CLR",2024-08-06,"06:55","2024/08/06 06",7,2.66666666666667,8.57406666666667,0,863.876474625266,11.832212
"8044","0CO",2024-08-06 07:55:00,46.4,37.4,70.68,330,13,0,30.83,NA,NA,22,"CLR",2024-08-06,"07:55","2024/08/06 07",7.66666666666667,2.66666666666667,6.85925333333333,0,864.156832633041,11.317768
"8045","0CO",2024-08-06 08:55:00,46.4,37.4,70.68,330,9,0,30.85,NA,NA,18,"CLR",2024-08-06,"08:55","2024/08/06 08",8.33333333333333,3.33333333333333,3.601108,0,864.904453987109,NA
"8046","0CO",2024-08-06 09:55:00,48.2,37.4,66.05,330,12,0,30.85,NA,NA,21,"CLR",2024-08-06,"09:55","2024/08/06 09",8.33333333333333,3,5.658884,0,864.904453987109,11.317768
"8047","0CO",2024-08-06 10:55:00,53.6,41,62.23,350,9,0,30.86,NA,NA,19,"CLR",2024-08-06,"10:55","2024/08/06 10",11,5,4.28703333333333,0,865.184811994884,11.317768
"8048","0CO",2024-08-06 11:55:00,55.4,41,58.27,10,9,0,30.86,NA,NA,21,"SCT",2024-08-06,"11:55","2024/08/06 11",12.3333333333333,4.66666666666667,3.601108,0,865.184811994884,10.803324
"8049","0CO",2024-08-06 12:55:00,55.4,37.4,50.64,310,16,0,30.86,NA,NA,22,"SCT",2024-08-06,"12:55","2024/08/06 12",12.6666666666667,4.33333333333333,5.48740266666667,0,865.184811994884,12.346656
"8050","0CO",2024-08-06 13:55:00,59,33.8,38.56,310,16,0,30.84,NA,NA,23,"CLR",2024-08-06,"13:55","2024/08/06 13",14.3333333333333,2,4.97295866666667,0,864.904453987109,13.889988
"8051","0CO",2024-08-06 14:55:00,59,33.8,38.56,360,9,0,30.84,NA,NA,23,"CLR",2024-08-06,"14:55","2024/08/06 14",15.3333333333333,-6.66133814775094e-16,6.173328,0,864.624095979334,11.832212
"8052","0CO",2024-08-06 15:55:00,59,35.6,41.42,310,15,0,30.83,NA,NA,24,"SCT",2024-08-06,"15:55","2024/08/06 15",15.6666666666667,1.66666666666667,7.71666,0,864.343737971558,12.8611
"8053","0CO",2024-08-06 16:55:00,59,33.8,38.56,NA,NA,0,30.81,NA,NA,NA,"SCT",2024-08-06,"16:55","2024/08/06 16",15,0.666666666666666,NA,0,863.969927294524,NA
"8054","0CO",2024-08-06 17:55:00,59,33.8,38.56,290,14,0,30.79,NA,NA,20,"SCT",2024-08-06,"17:55","2024/08/06 17",13.6666666666667,0.333333333333333,5.83036533333333,0,863.502663948232,NA
"8055","0CO",2024-08-06 18:55:00,53.6,37.4,54.07,20,7,0,30.8,NA,NA,NA,"BKN",2024-08-06,"18:55","2024/08/06 18",13,2,3.94407066666667,0,863.502663948232,NA
"8056","0CO",2024-08-06 19:55:00,51.8,35.6,53.81,170,4,0,30.81,NA,NA,NA,"SCT",2024-08-06,"19:55","2024/08/06 19",11,2,2.57222,0,863.783021956007,NA
"8057","0CO",2024-08-06 20:55:00,51.8,35.6,53.81,240,6,0,30.8,NA,NA,18,"SCT",2024-08-06,"20:55","2024/08/06 20",10.3333333333333,2.33333333333333,2.40073866666667,0,863.502663948232,NA
