"","X","station","valid","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","Date","Time","Hour","tmpc","dwpc","sms","p01mm","altmb","gustms","precip_type","undercatch","adj_precip","undercatch_loss","cum_undercatch_loss"
"6352",7358,"0CO","2024-07-08 15:55:00",50,23,34.39,30,6,0,30.63,NA,NA,NA,"CLR","2024-07-08","15:55","2024/07/08 15",9.33333333333333,-5,3.25814533333333,0,858.73657781605,NA,"rain",3.25814533333333,0,0,783.293940004366
"6353",7359,"0CO","2024-07-08 16:55:00",48.2,23,36.78,330,11,0,30.63,NA,NA,18,"CLR","2024-07-08","16:55","2024/07/08 16",9.66666666666667,-5,4.97295866666667,0,858.73657781605,NA,"rain",4.97295866666667,0,0,783.293940004366
"6354",7360,"0CO","2024-07-08 17:55:00",48.2,23,36.78,10,8,0,30.63,NA,NA,NA,"CLR","2024-07-08","17:55","2024/07/08 17",9,-5,4.115552,0,858.73657781605,NA,"rain",4.115552,0,0,783.293940004366
"6355",7361,"0CO","2024-07-08 18:55:00",48.2,21.2,34.09,330,5,0,30.64,NA,NA,17,"CLR","2024-07-08","18:55","2024/07/08 18",9,-6,2.91518266666667,0,858.923483154567,NA,"rain",2.91518266666667,0,0,783.293940004366
"6356",7362,"0CO","2024-07-08 19:55:00",44.6,30.2,56.74,230,5,0,30.64,NA,NA,15,"CLR","2024-07-08","19:55","2024/07/08 19",8.33333333333334,-4.33333333333333,4.80147733333333,0,859.016935823826,9.259992,"rain",4.80147733333333,0,0,783.293940004366
"6357",7363,"0CO","2024-07-08 20:55:00",41,26.6,56.22,270,6,0,30.65,NA,NA,NA,"CLR","2024-07-08","20:55","2024/07/08 20",5.66666666666667,-2,3.42962666666667,0,859.297293831601,NA,"rain",3.42962666666667,0,0,783.293940004366
"6358",7364,"0CO","2024-07-08 21:55:00",41,26.6,56.22,260,7,0,30.67,NA,NA,NA,"CLR","2024-07-08","21:55","2024/07/08 21",5,-1,NA,0,859.671104508635,NA,"rain",NA,0,0,783.293940004366
"6359",7365,"0CO","2024-07-08 22:55:00",41,19.4,41.54,300,10,0,30.66,NA,NA,NA,"CLR","2024-07-08","22:55","2024/07/08 22",4.66666666666667,-4.33333333333333,5.14444,0,859.764557177893,NA,"rain",5.14444,0,0,783.293940004366
"6360",7366,"0CO","2024-07-08 23:55:00",41,19.4,41.54,300,10,0,30.66,NA,NA,NA,"CLR","2024-07-08","23:55","2024/07/08 23",5,-7,4.629996,0,859.577651839376,NA,"rain",4.629996,0,0,783.293940004366
"6361",7367,"0CO","2024-07-09 00:55:00",41,19.4,41.54,300,7,0,30.65,NA,NA,15,"CLR","2024-07-09","00:55","2024/07/09 00",5,-7,3.601108,0,859.484199170118,NA,"rain",3.601108,0,0,783.293940004366
"6362",7368,"0CO","2024-07-09 01:55:00",41,21.2,44.85,310,7,0,30.65,NA,NA,16,"CLR","2024-07-09","01:55","2024/07/09 01",5,-6.66666666666667,4.115552,0,859.203841162342,NA,"rain",4.115552,0,0,783.293940004366
"6363",7369,"0CO","2024-07-09 02:55:00",39.2,23,51.89,300,6,0,30.64,NA,NA,NA,"CLR","2024-07-09","02:55","2024/07/09 02",4,-5,3.77258933333333,0,859.110388493084,NA,"rain",3.77258933333333,0,0,783.293940004366
"6364",7370,"0CO","2024-07-09 03:55:00",39.2,24.8,55.95,310,8,0,30.65,NA,NA,NA,"CLR","2024-07-09","03:55","2024/07/09 03",4,-4.66666666666667,4.28703333333333,0,859.203841162342,NA,"rain",4.28703333333333,0,0,783.293940004366
"6365",7371,"0CO","2024-07-09 04:55:00",39.2,23,51.89,300,8,0,30.65,NA,NA,NA,"CLR","2024-07-09","04:55","2024/07/09 04",4,-4.66666666666667,3.42962666666667,0,859.203841162342,NA,"rain",3.42962666666667,0,0,783.293940004366
"6366",7372,"0CO","2024-07-09 05:55:00",41,21.2,44.85,300,10,0,30.66,NA,NA,NA,"CLR","2024-07-09","05:55","2024/07/09 05",5,-5.66666666666667,4.629996,0,859.484199170118,NA,"rain",4.629996,0,0,783.293940004366
"6367",7373,"0CO","2024-07-09 06:55:00",42.8,21.2,41.84,320,6,0,30.67,NA,NA,NA,"CLR","2024-07-09","06:55","2024/07/09 06",5.33333333333333,-6,3.601108,0,859.671104508635,NA,"rain",3.601108,0,0,783.293940004366
"6368",7374,"0CO","2024-07-09 07:55:00",44.6,24.8,45.44,20,4,0,30.68,NA,NA,NA,"CLR","2024-07-09","07:55","2024/07/09 07",6.66666666666667,-4.66666666666667,2.057776,0,859.95146251641,NA,"rain",2.057776,0,0,783.293940004366
"6369",7375,"0CO","2024-07-09 08:55:00",46.4,26.6,45.73,340,4,0,30.68,NA,NA,NA,"CLR","2024-07-09","08:55","2024/07/09 08",7.66666666666667,-3.33333333333333,2.57222,0,860.138367854927,NA,"rain",2.57222,0,0,783.293940004366
"6370",7376,"0CO","2024-07-09 09:55:00",46.4,26.6,45.73,30,4,0,30.69,NA,NA,NA,"CLR","2024-07-09","09:55","2024/07/09 09",8,-3,3.086664,0,860.418725862702,NA,"rain",3.086664,0,0,783.293940004366
"6371",7377,"0CO","2024-07-09 10:55:00",50,28.4,43.03,60,5,0,30.7,NA,NA,NA,"CLR","2024-07-09","10:55","2024/07/09 10",9.33333333333333,-2.33333333333333,3.086664,0,860.605631201219,NA,"rain",3.086664,0,0,783.293940004366
"6372",7378,"0CO","2024-07-09 11:55:00",50,28.4,43.03,60,6,0,30.7,NA,NA,16,"SCT","2024-07-09","11:55","2024/07/09 11",10,-2.66666666666667,2.91518266666667,0,860.699083870478,NA,"rain",2.91518266666667,0,0,783.293940004366
"6373",7379,"0CO","2024-07-09 12:55:00",51.8,26.6,37.38,350,9,0,30.69,NA,NA,NA,"SCT","2024-07-09","12:55","2024/07/09 12",10.6666666666667,-3.33333333333333,4.115552,0,860.605631201219,NA,"rain",4.115552,0,0,783.293940004366
"6374",7380,"0CO","2024-07-09 13:55:00",50,26.6,39.95,280,14,0,30.7,NA,NA,NA,"SCT","2024-07-09","13:55","2024/07/09 13",10,-3,3.94407066666667,0,860.699083870478,NA,"rain",3.94407066666667,0,0,783.293940004366
"6375",7381,"0CO","2024-07-09 14:55:00",46.4,30.2,53,160,4,0,30.7,NA,NA,NA,"BKN","2024-07-09","14:55","2024/07/09 14",8,-1.33333333333333,4.28703333333333,0,860.699083870478,NA,"rain",4.28703333333333,0,0,783.293940004366
"6376",7382,"0CO","2024-07-09 15:55:00",44.6,30.2,56.74,NA,NA,0,30.7,NA,NA,NA,"SCT","2024-07-09","15:55","2024/07/09 15",8,-1,NA,0,860.512178531961,NA,"rain",NA,0,0,783.293940004366
"6377",7383,"0CO","2024-07-09 16:55:00",44.6,32,61.03,50,9,0,30.7,NA,NA,15,"SCT","2024-07-09","16:55","2024/07/09 16",7,-0.666666666666667,3.77258933333333,0,860.885989208995,NA,"rain",3.77258933333333,0,0,783.293940004366
"6378",7384,"0CO","2024-07-09 17:55:00",41,32,70.08,250,18,0,30.71,NA,NA,31,"SCT","2024-07-09","17:55","2024/07/09 17",5.66666666666667,-0.333333333333333,5.83036533333333,0,861.16634721677,NA,"rain",5.83036533333333,0,0,783.293940004366
"6379",7385,"0CO","2024-07-09 18:55:00",42.8,32,65.38,270,15,0,30.71,NA,NA,24,"CLR","2024-07-09","18:55","2024/07/09 18",5,-0.333333333333333,7.03073466666667,0,860.979441878253,NA,"rain",7.03073466666667,0,0,783.293940004366
"6380",7386,"0CO","2024-07-09 19:55:00",42.8,30.2,60.79,300,5,0,30.72,NA,NA,NA,"SCT","2024-07-09","19:55","2024/07/09 19",6,-0.333333333333333,4.45851466666667,0,861.16634721677,NA,"rain",4.45851466666667,0,0,783.293940004366
"6381",7387,"0CO","2024-07-09 20:55:00",42.8,30.2,60.79,340,4,0,30.73,NA,NA,NA,"CLR","2024-07-09","20:55","2024/07/09 20",5.66666666666667,-1,2.57222,0,861.259799886029,NA,"rain",2.57222,0,0,783.293940004366
"6382",7388,"0CO","2024-07-09 21:55:00",42.8,30.2,60.79,160,5,0,30.74,NA,NA,NA,"CLR","2024-07-09","21:55","2024/07/09 21",6,-1.33333333333333,3.25814533333333,0,861.633610563063,NA,"rain",3.25814533333333,0,0,783.293940004366
"6383",7389,"0CO","2024-07-09 22:55:00",42.8,28.4,56.48,290,5,0,30.74,NA,NA,NA,"CLR","2024-07-09","22:55","2024/07/09 22",6,-1.66666666666667,1.37185066666667,0,861.820515901579,NA,"rain",1.37185066666667,0,0,783.293940004366
"6384",7390,"0CO","2024-07-09 23:55:00",42.8,28.4,56.48,280,6,0,30.74,NA,NA,NA,"CLR","2024-07-09","23:55","2024/07/09 23",6,-2,3.086664,0,861.820515901579,NA,"rain",3.086664,0,0,783.293940004366
"6385",7391,"0CO","2024-07-10 00:55:00",41,28.4,60.54,280,4,0,30.74,NA,NA,NA,"CLR","2024-07-10","00:55","2024/07/10 00",5.33333333333333,-2,2.57222,0,861.820515901579,NA,"rain",2.57222,0,0,783.293940004366
"6386",7392,"0CO","2024-07-10 01:55:00",42.8,28.4,56.48,150,4,0,30.73,NA,NA,NA,"CLR","2024-07-10","01:55","2024/07/10 01",5.66666666666667,-2,2.22925733333333,0,861.727063232321,NA,"rain",2.22925733333333,0,0,783.293940004366
"6387",7393,"0CO","2024-07-10 02:55:00",42.8,28.4,56.48,0,0,0,30.71,NA,NA,NA,"CLR","2024-07-10","02:55","2024/07/10 02",5.66666666666667,-2,0.514444,0,861.16634721677,NA,"rain",0.514444,0,0,783.293940004366
"6388",7394,"0CO","2024-07-10 03:55:00",41,26.6,56.22,300,11,0,30.71,NA,NA,NA,"CLR","2024-07-10","03:55","2024/07/10 03",5,-2.33333333333333,4.45851466666667,0,860.979441878253,NA,"rain",4.45851466666667,0,0,783.293940004366
"6389",7395,"0CO","2024-07-10 04:55:00",41,26.6,56.22,300,10,0,30.72,NA,NA,NA,"CLR","2024-07-10","04:55","2024/07/10 04",5,-3,4.97295866666667,0,861.072894547512,NA,"rain",4.97295866666667,0,0,783.293940004366
"6390",7396,"0CO","2024-07-10 05:55:00",41,26.6,56.22,290,8,0,30.73,NA,NA,NA,"CLR","2024-07-10","05:55","2024/07/10 05",5,-2.66666666666667,4.45851466666667,0,861.353252555287,NA,"rain",4.45851466666667,0,0,783.293940004366
"6391",7397,"0CO","2024-07-10 06:55:00",41,26.6,56.22,310,9,0,30.74,NA,NA,NA,"CLR","2024-07-10","06:55","2024/07/10 06",5,-3,4.80147733333333,0,861.820515901579,NA,"rain",4.80147733333333,0,0,783.293940004366
"6392",7398,"0CO","2024-07-10 07:55:00",44.6,28.4,52.72,40,4,0,30.75,NA,NA,NA,"CLR","2024-07-10","07:55","2024/07/10 07",6.66666666666667,-2,2.74370133333333,0,862.007421240096,NA,"rain",2.74370133333333,0,0,783.293940004366
"6393",7399,"0CO","2024-07-10 08:55:00",46.4,26.6,45.73,80,8,0,30.77,NA,NA,NA,"CLR","2024-07-10","08:55","2024/07/10 08",7.66666666666667,-2.66666666666667,4.115552,0,862.568137255647,NA,"rain",4.115552,0,0,783.293940004366
"6394",7400,"0CO","2024-07-10 09:55:00",46.4,24.8,42.44,60,7,0,30.77,NA,NA,NA,"CLR","2024-07-10","09:55","2024/07/10 09",8.33333333333333,-4.33333333333333,3.086664,0,862.661589924906,NA,"rain",3.086664,0,0,783.293940004366
"6395",7401,"0CO","2024-07-10 10:55:00",51.8,23,32.17,30,4,0,30.78,NA,NA,NA,"CLR","2024-07-10","10:55","2024/07/10 10",10.3333333333333,-4.66666666666667,2.91518266666667,0,862.755042594164,NA,"rain",2.91518266666667,0,0,783.293940004366
"6396",7402,"0CO","2024-07-10 11:55:00",51.8,26.6,37.38,50,6,0,30.79,NA,NA,NA,"SCT","2024-07-10","11:55","2024/07/10 11",11,-4.33333333333333,3.086664,0,863.128853271198,NA,"rain",3.086664,0,0,783.293940004366
"6397",7403,"0CO","2024-07-10 12:55:00",53.6,26.6,34.98,360,7,0,30.79,NA,NA,21,"CLR","2024-07-10","12:55","2024/07/10 12",11.3333333333333,-3.66666666666667,4.115552,0,863.222305940457,11.832212,"rain",4.115552,0,0,783.293940004366
"6398",7404,"0CO","2024-07-10 13:55:00",51.8,26.6,37.38,320,10,0,30.77,NA,NA,19,"SCT","2024-07-10","13:55","2024/07/10 13",11.6666666666667,-2.66666666666667,3.25814533333333,0,862.941947932681,NA,"rain",3.25814533333333,0,0,783.293940004366
"6399",7405,"0CO","2024-07-10 14:55:00",51.8,28.4,40.25,330,8,0,30.77,NA,NA,19,"SCT","2024-07-10","14:55","2024/07/10 14",12.3333333333333,-2.66666666666667,4.45851466666667,0,862.661589924906,9.774436,"rain",4.45851466666667,0,0,783.293940004366
"6400",7406,"0CO","2024-07-10 15:55:00",51.8,26.6,37.38,250,8,0,30.77,NA,NA,18,"BKN","2024-07-10","15:55","2024/07/10 15",12,-3,4.45851466666667,0,862.661589924906,10.28888,"rain",4.45851466666667,0,0,783.293940004366
"6401",7407,"0CO","2024-07-10 16:55:00",44.6,30.2,56.74,230,9,0.04,30.79,NA,NA,18,"SCT","2024-07-10","16:55","2024/07/10 16",8.66666666666667,-1,NA,3.048,863.03540060194,NA,"rain",NA,NA,NA,783.293940004366
"6402",7408,"0CO","2024-07-10 17:55:00",44.6,32,61.03,60,5,0,30.79,NA,NA,NA,"SCT","2024-07-10","17:55","2024/07/10 17",7.66666666666667,-0.333333333333333,3.77258933333333,0,863.222305940457,NA,"rain",3.77258933333333,0,0,783.293940004366
"6403",7409,"0CO","2024-07-10 18:55:00",44.6,32,61.03,150,6,0,30.78,NA,NA,15,"SCT","2024-07-10","18:55","2024/07/10 18",7.66666666666667,-0.666666666666667,3.94407066666667,0,863.128853271198,NA,"rain",3.94407066666667,0,0,783.293940004366
"6404",7410,"0CO","2024-07-10 19:55:00",46.4,30.2,53,250,9,0,30.77,NA,NA,NA,"CLR","2024-07-10","19:55","2024/07/10 19",7.33333333333333,-0.666666666666667,2.91518266666667,0,862.755042594164,NA,"rain",2.91518266666667,0,0,783.293940004366
"6405",7411,"0CO","2024-07-10 20:55:00",44.6,28.4,52.72,290,14,0,30.77,NA,NA,NA,"CLR","2024-07-10","20:55","2024/07/10 20",7,-1.33333333333333,6.51629066666667,0,862.661589924906,NA,"rain",6.51629066666667,0,0,783.293940004366
"6406",7412,"0CO","2024-07-10 21:55:00",44.6,28.4,52.72,320,7,0,30.79,NA,NA,NA,"CLR","2024-07-10","21:55","2024/07/10 21",7,-2,4.115552,0,862.848495263423,NA,"rain",4.115552,0,0,783.293940004366
"6407",7413,"0CO","2024-07-10 22:55:00",44.6,26.6,48.96,100,5,0,30.79,NA,NA,NA,"BKN","2024-07-10","22:55","2024/07/10 22",7,-2.33333333333333,3.94407066666667,0,863.222305940457,NA,"rain",3.94407066666667,0,0,783.293940004366
"6408",7414,"0CO","2024-07-10 23:55:00",44.6,26.6,48.96,50,3,0,30.77,NA,NA,NA,"CLR","2024-07-10","23:55","2024/07/10 23",7,-3,2.57222,0,862.848495263423,NA,"rain",2.57222,0,0,783.293940004366
"6409",7415,"0CO","2024-07-11 00:55:00",46.4,24.8,42.44,140,3,0,30.76,NA,NA,NA,"CLR","2024-07-11","00:55","2024/07/11 00",7.66666666666667,-4,2.057776,0,862.568137255647,NA,"rain",2.057776,0,0,783.293940004366
"6410",7416,"0CO","2024-07-11 01:55:00",46.4,26.6,45.73,0,0,0,30.75,NA,NA,NA,"CLR","2024-07-11","01:55","2024/07/11 01",7.66666666666667,-3.66666666666667,3.086664,0,862.100873909355,NA,"rain",3.086664,0,0,783.293940004366
"6411",7417,"0CO","2024-07-11 02:55:00",44.6,24.8,45.44,280,13,0,30.74,NA,NA,NA,"CLR","2024-07-11","02:55","2024/07/11 02",7,-3.33333333333333,5.83036533333333,0,861.820515901579,NA,"rain",5.83036533333333,0,0,783.293940004366
"6412",7418,"0CO","2024-07-11 03:55:00",44.6,24.8,45.44,300,10,0,30.73,NA,NA,NA,"CLR","2024-07-11","03:55","2024/07/11 03",7,-4,6.173328,0,861.540157893804,NA,"rain",6.173328,0,0,783.293940004366
"6413",7419,"0CO","2024-07-11 04:55:00",44.6,24.8,45.44,290,9,0,30.74,NA,NA,16,"CLR","2024-07-11","04:55","2024/07/11 04",7,-4,6.34480933333333,0,861.540157893804,NA,"rain",6.34480933333333,0,0,783.293940004366
"6414",7420,"0CO","2024-07-11 05:55:00",42.8,24.8,48.67,290,11,0,30.74,NA,NA,NA,"CLR","2024-07-11","05:55","2024/07/11 05",6.33333333333333,-3.66666666666667,4.80147733333333,0,861.820515901579,NA,"rain",4.80147733333333,0,0,783.293940004366
"6415",7421,"0CO","2024-07-11 06:55:00",44.6,26.6,48.96,300,8,0,30.75,NA,NA,15,"CLR","2024-07-11","06:55","2024/07/11 06",6.66666666666667,-3.66666666666667,4.97295866666667,0,862.007421240096,9.259992,"rain",4.97295866666667,0,0,783.293940004366
"6416",7422,"0CO","2024-07-11 07:55:00",46.4,26.6,45.73,310,8,0,30.77,NA,NA,16,"CLR","2024-07-11","07:55","2024/07/11 07",7.66666666666667,-3,4.97295866666667,0,862.661589924906,NA,"rain",4.97295866666667,0,0,783.293940004366
"6417",7423,"0CO","2024-07-11 08:55:00",50,30.2,46.31,320,4,0,30.79,NA,NA,NA,"CLR","2024-07-11","08:55","2024/07/11 08",9.66666666666667,-1.66666666666667,2.40073866666667,0,862.941947932681,NA,"rain",2.40073866666667,0,0,783.293940004366
"6418",7424,"0CO","2024-07-11 09:55:00",51.8,30.2,43.32,330,3,0,30.79,NA,NA,NA,"CLR","2024-07-11","09:55","2024/07/11 09",11,-0.666666666666667,2.057776,0,863.222305940457,NA,"rain",2.057776,0,0,783.293940004366
"6419",7425,"0CO","2024-07-11 10:55:00",53.6,30.2,40.54,330,5,0,30.79,NA,NA,NA,"CLR","2024-07-11","10:55","2024/07/11 10",12,-1,2.22925733333333,0,863.222305940457,NA,"rain",2.22925733333333,0,0,783.293940004366
"6420",7426,"0CO","2024-07-11 11:55:00",55.4,28.4,35.28,70,5,0,30.8,NA,NA,NA,"CLR","2024-07-11","11:55","2024/07/11 11",12.3333333333333,-1.33333333333333,3.086664,0,863.502663948232,NA,"rain",3.086664,0,0,783.293940004366
"6421",7427,"0CO","2024-07-11 12:55:00",55.4,26.6,32.76,360,6,0,30.79,NA,NA,17,"SCT","2024-07-11","12:55","2024/07/11 12",13,-2.33333333333333,3.94407066666667,0,863.315758609715,NA,"rain",3.94407066666667,0,0,783.293940004366
"6422",7428,"0CO","2024-07-11 13:55:00",59,26.6,28.77,20,7,0,30.79,NA,NA,22,"SCT","2024-07-11","13:55","2024/07/11 13",14.3333333333333,-3.33333333333333,4.115552,0,863.222305940457,NA,"rain",4.115552,0,0,783.293940004366
"6423",7429,"0CO","2024-07-11 14:55:00",53.6,28.4,37.67,310,13,0,30.79,NA,NA,22,"SCT","2024-07-11","14:55","2024/07/11 14",12.3333333333333,-2.33333333333333,5.658884,0,863.222305940457,11.832212,"rain",5.658884,0,0,783.293940004366
"6424",7430,"0CO","2024-07-11 15:55:00",57.2,24.8,28.48,350,7,0,30.77,NA,NA,17,"CLR","2024-07-11","15:55","2024/07/11 15",14,-3,3.25814533333333,0,862.661589924906,11.317768,"rain",3.25814533333333,0,0,783.293940004366
"6425",7431,"0CO","2024-07-11 16:55:00",53.6,28.4,37.67,360,5,0,30.77,NA,NA,NA,"BKN","2024-07-11","16:55","2024/07/11 16",12.6666666666667,-1.66666666666667,3.94407066666667,0,862.755042594164,NA,"rain",3.94407066666667,0,0,783.293940004366
"6426",7432,"0CO","2024-07-11 17:55:00",51.8,32,46.59,310,5,0,30.77,NA,NA,NA,"SCT","2024-07-11","17:55","2024/07/11 17",11.3333333333333,-0.333333333333333,2.22925733333333,0,862.755042594164,NA,"rain",2.22925733333333,0,0,783.293940004366
"6427",7433,"0CO","2024-07-11 18:55:00",53.6,32,43.61,10,9,0,30.77,NA,NA,18,"SCT","2024-07-11","18:55","2024/07/11 18",11.3333333333333,0,3.086664,0,862.661589924906,NA,"rain",3.086664,0,0,783.293940004366
"6428",7434,"0CO","2024-07-11 19:55:00",51.8,32,46.59,340,6,0,30.77,NA,NA,NA,"CLR","2024-07-11","19:55","2024/07/11 19",11.6666666666667,0,2.74370133333333,0,862.661589924906,NA,"rain",2.74370133333333,0,0,783.293940004366
"6429",7435,"0CO","2024-07-11 20:55:00",50,28.4,43.03,280,8,0,30.78,NA,NA,NA,"CLR","2024-07-11","20:55","2024/07/11 20",10.6666666666667,-1.33333333333333,3.94407066666667,0,862.941947932681,NA,"rain",3.94407066666667,0,0,783.293940004366
"6430",7436,"0CO","2024-07-11 21:55:00",50,28.4,43.03,290,10,0,30.78,NA,NA,NA,"","2024-07-11","21:55","2024/07/11 21",10,-2,5.14444,0,863.03540060194,NA,"rain",5.14444,0,0,783.293940004366
"6431",7437,"0CO","2024-07-11 22:55:00",50,28.4,43.03,290,11,0,30.77,NA,NA,NA,"","2024-07-11","22:55","2024/07/11 22",10,-2.33333333333333,5.31592133333333,0,862.755042594164,NA,"rain",5.31592133333333,0,0,783.293940004366
"6432",7438,"0CO","2024-07-11 23:55:00",51.8,26.6,37.38,240,5,0,30.77,NA,NA,NA,"CLR","2024-07-11","23:55","2024/07/11 23",10.3333333333333,-3,3.42962666666667,0,862.661589924906,NA,"rain",3.42962666666667,0,0,783.293940004366
"6433",7439,"0CO","2024-07-12 00:55:00",50,26.6,39.95,250,8,0,30.75,NA,NA,NA,"CLR","2024-07-12","00:55","2024/07/12 00",10,-3,3.77258933333333,0,862.287779247872,NA,"rain",3.77258933333333,0,0,783.293940004366
"6434",7440,"0CO","2024-07-12 01:55:00",50,24.8,37.08,280,10,0,30.74,NA,NA,NA,"CLR","2024-07-12","01:55","2024/07/12 01",10,-3.33333333333333,6.687772,0,861.820515901579,NA,"rain",6.687772,0,0,783.293940004366
"6435",7441,"0CO","2024-07-12 02:55:00",50,23,34.39,280,16,0,30.74,NA,NA,NA,"SCT","2024-07-12","02:55","2024/07/12 02",10,-4.66666666666667,7.03073466666667,0,861.820515901579,NA,"rain",7.03073466666667,0,0,783.293940004366
"6436",7442,"0CO","2024-07-12 03:55:00",50,23,34.39,290,18,0,30.73,NA,NA,26,"CLR","2024-07-12","03:55","2024/07/12 03",10,-4.66666666666667,9.60295466666667,0,861.633610563063,13.375544,"rain",9.60295466666667,0,0,783.293940004366
"6437",7443,"0CO","2024-07-12 04:55:00",50,24.8,37.08,290,21,0,30.74,NA,NA,27,"CLR","2024-07-12","04:55","2024/07/12 04",10,-4.33333333333333,9.60295466666667,0,861.727063232321,NA,"rain",9.60295466666667,0,0,783.293940004366
"6438",7444,"0CO","2024-07-12 05:55:00",50,23,34.39,290,18,0,30.74,NA,NA,27,"CLR","2024-07-12","05:55","2024/07/12 05",10,-5,9.774436,0,861.820515901579,15.947764,"rain",9.774436,0,0,783.293940004366
"6439",7445,"0CO","2024-07-12 06:55:00",50,17.6,27.33,310,21,0,30.74,NA,NA,28,"CLR","2024-07-12","06:55","2024/07/12 06",9.66666666666667,-6.66666666666667,10.28888,0,861.820515901579,14.404432,"rain",10.28888,0,0,783.293940004366
"6440",7446,"0CO","2024-07-12 07:55:00",51.8,19.4,27.62,310,20,0,30.76,NA,NA,27,"CLR","2024-07-12","07:55","2024/07/12 07",10.3333333333333,-7,10.28888,0,862.100873909355,14.918876,"rain",10.28888,0,0,783.293940004366
"6441",7447,"0CO","2024-07-12 08:55:00",51.8,19.4,27.62,320,25,0,30.76,NA,NA,36,"CLR","2024-07-12","08:55","2024/07/12 08",11,-7.33333333333333,12.5181373333333,0,862.287779247872,18.519984,"rain",12.5181373333333,0,0,783.293940004366
"6442",7448,"0CO","2024-07-12 09:55:00",53.6,19.4,25.85,320,24,0,30.76,NA,NA,36,"CLR","2024-07-12","09:55","2024/07/12 09",12,-7,12.6896186666667,0,862.38123191713,19.548872,"rain",12.6896186666667,0,0,783.293940004366
"6443",7449,"0CO","2024-07-12 10:55:00",55.4,21.2,26.13,320,22,0,30.77,NA,NA,40,"CLR","2024-07-12","10:55","2024/07/12 10",13,-6,8.745548,0,862.661589924906,20.57776,"rain",8.745548,0,0,783.293940004366
"6444",7450,"0CO","2024-07-12 11:55:00",59,17.6,19.68,10,19,0,30.79,NA,NA,46,"CLR","2024-07-12","11:55","2024/07/12 11",14.3333333333333,-7,9.60295466666667,0,863.128853271198,25.207756,"rain",9.60295466666667,0,0,783.293940004366
"6445",7451,"0CO","2024-07-12 12:55:00",60.8,19.4,19.94,300,25,0,30.79,NA,NA,37,"CLR","2024-07-12","12:55","2024/07/12 12",15.3333333333333,-8,14.2329506666667,0,863.222305940457,21.092204,"rain",14.2329506666667,0,0,783.293940004366
"6446",7452,"0CO","2024-07-12 13:55:00",60.8,21.2,21.53,320,24,0,30.79,NA,NA,36,"CLR","2024-07-12","13:55","2024/07/12 13",15.3333333333333,-6.33333333333333,13.0325813333333,0,863.315758609715,21.092204,"rain",13.0325813333333,0,0,783.293940004366
"6447",7453,"0CO","2024-07-12 14:55:00",62.6,19.4,18.71,320,24,0,30.8,NA,NA,30,"CLR","2024-07-12","14:55","2024/07/12 14",16.3333333333333,-6.33333333333333,12.1751746666667,0,863.502663948232,18.519984,"rain",12.1751746666667,0,0,783.293940004366
"6448",7454,"0CO","2024-07-12 15:55:00",60.8,21.2,21.53,350,12,0,30.81,NA,NA,30,"CLR","2024-07-12","15:55","2024/07/12 15",16,-8,9.774436,0,863.59611661749,NA,"rain",9.774436,0,0,783.293940004366
"6449",7455,"0CO","2024-07-12 16:55:00",60.8,23,23.23,NA,NA,0,30.79,NA,NA,NA,"CLR","2024-07-12","16:55","2024/07/12 16",16.3333333333333,-5.33333333333333,NA,0,863.315758609715,NA,"rain",NA,0,0,783.293940004366
