,station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,Date,Time,Hour,tmpc,dwpc,sms,p01mm,fresh_SWE_m,fresh_density,fresh_depth,old_swe_m,old_density,old_depth,swe f+o,depth f+o,density f+o,altmb,gustms,precip_type,undercatch,adj_precip,undercatch_loss,cum_undercatch_loss
7981,0CO,8/3/2024 16:55,55.4,32,40.84,NA,NA,0,30.83,NA,NA,NA,CLR,8/3/2024,16:55,2024/08/03 16,13,-0.333333333,NA,0,0,7822.358261,0,969.264,300.0095046,3.230777643,969.264,3.230777643,300.0095046,864.4371906,NA,,,,,
7982,0CO,8/3/2024 17:55,53.6,32,43.61,NA,NA,0,30.82,NA,NA,NA,CLR,8/3/2024,17:55,2024/08/03 17,12.66666667,0,NA,0,0,6885.913563,0,969.264,300.00941,3.230778661,969.264,3.230778661,300.00941,864.1568326,NA,,,,,
7983,0CO,8/3/2024 18:55,53.6,32,43.61,NA,NA,0,30.81,NA,NA,NA,CLR,8/3/2024,18:55,2024/08/03 18,12,0,NA,0,0,5338.629441,0,969.264,300.0093164,3.23077967,969.264,3.23077967,300.0093164,863.783022,NA,,,,,
7984,0CO,8/3/2024 19:55,51.8,32,46.59,NA,NA,0,30.8,NA,NA,NA,CLR,8/3/2024,19:55,2024/08/03 19,11,0,NA,0,0,3650.433275,0,969.264,300.0092237,3.230780668,969.264,3.230780668,300.0092237,863.5961166,NA,,,,,
7985,0CO,8/3/2024 20:55,50,30.2,46.31,120,28,0,30.81,NA,NA,NA,CLR,8/3/2024,20:55,2024/08/03 20,10,-0.333333333,NA,0,0,2502.962475,0,969.264,300.0091319,3.230781656,969.264,3.230781656,300.0091319,863.783022,NA,,,,,
7986,0CO,8/3/2024 21:55,48.2,30.2,49.53,NA,NA,0,30.82,NA,NA,NA,CLR,8/3/2024,21:55,2024/08/03 21,9.666666667,-1,NA,0,0,2208.900863,0,969.264,300.009041,3.230782635,969.264,3.230782635,300.009041,863.9699273,NA,,,,,
7987,0CO,8/3/2024 22:55,48.2,30.2,49.53,NA,NA,0,30.81,NA,NA,NA,CLR,8/3/2024,22:55,2024/08/03 22,9.333333333,-1,NA,0,0,1950.350842,0,969.264,300.0089511,3.230783603,969.264,3.230783603,300.0089511,863.8764746,NA,,,,,
7988,0CO,8/3/2024 23:55,48.2,30.2,49.53,150,17,0,30.82,NA,NA,NA,CLR,8/3/2024,23:55,2024/08/03 23,9,-1,9.945917333,0,0,1723.023946,0,969.264,300.008862,3.230784563,969.264,3.230784563,300.008862,864.06338,NA,,,,,
7989,0CO,8/4/2024 0:55,48.2,30.2,49.53,160,6,0,30.81,NA,NA,NA,CLR,8/4/2024,0:55,2024/08/04 00,9,-1,4.972958667,0,0,1723.023946,0,969.264,300.0087738,3.230785512,969.264,3.230785512,300.0087738,863.8764746,NA,,,,,
7990,0CO,8/4/2024 1:55,48.2,30.2,49.53,250,13,0,30.79,NA,NA,NA,CLR,8/4/2024,1:55,2024/08/04 01,8.666666667,-1,5.658884,0,0,1523.149595,0,969.264,300.0086865,3.230786452,969.264,3.230786452,300.0086865,863.5026639,NA,,,,,
7991,0CO,8/4/2024 2:55,46.4,33.8,61.28,260,13,0,30.77,NA,NA,NA,CLR,8/4/2024,2:55,2024/08/04 02,8,0.333333333,6.001846667,0,0,1192.897941,0,969.264,300.0086001,3.230787383,969.264,3.230787383,300.0086001,862.9419479,NA,,,,,
7992,0CO,8/4/2024 3:55,48.2,32,53.27,250,11,0,30.77,NA,NA,NA,CLR,8/4/2024,3:55,2024/08/04 03,8.666666667,0.666666667,6.687772,0,0,1523.149595,0,969.264,300.0085145,3.230788305,969.264,3.230788305,300.0085145,862.7550426,NA,,,,,
7993,0CO,8/4/2024 4:55,48.2,32,53.27,250,10,0,30.77,NA,NA,14,CLR,8/4/2024,4:55,2024/08/04 04,9,0,4.801477333,0,0,1723.023946,0,969.264,300.0084298,3.230789217,969.264,3.230789217,300.0084298,862.6615899,7.71666,,,,,
7994,0CO,8/4/2024 5:55,46.4,32,57,260,8,0,30.77,NA,NA,NA,CLR,8/4/2024,5:55,2024/08/04 05,8,0,4.287033333,0,0,1192.897941,0,969.264,300.0083459,3.23079012,969.264,3.23079012,300.0083459,862.6615899,NA,,,,,
7995,0CO,8/4/2024 6:55,50,32,49.81,290,11,0,30.77,NA,NA,19,CLR,8/4/2024,6:55,2024/08/04 06,9.666666667,0,6.859253333,0,0,2208.900863,0,969.264,300.0082629,3.230791015,969.264,3.230791015,300.0082629,862.6615899,NA,,,,,
7996,0CO,8/4/2024 7:55,50,33.8,53.54,290,13,0,30.78,NA,NA,18,CLR,8/4/2024,7:55,2024/08/04 07,10,0.666666667,7.373697333,0,0,2502.962475,0,969.264,300.0081807,3.2307919,969.264,3.2307919,300.0081807,862.7550426,11.832212,,,,,
7997,0CO,8/4/2024 8:55,51.8,33.8,50.08,300,12,0,30.79,NA,NA,18,CLR,8/4/2024,8:55,2024/08/04 08,10.66666667,1,5.487402667,0,0,3217.800317,0,969.264,300.0080993,3.230792777,969.264,3.230792777,300.0080993,863.1288533,NA,,,,,
7998,0CO,8/4/2024 9:55,57.2,35.6,44.19,20,7,0,30.79,NA,NA,NA,CLR,8/4/2024,9:55,2024/08/04 09,12.66666667,1.333333333,5.658884,0,0,6885.913563,0,969.264,300.0080187,3.230793644,969.264,3.230793644,300.0080187,863.2223059,NA,,,,,
7999,0CO,8/4/2024 10:55,59,35.6,41.42,40,6,0,30.79,NA,NA,NA,CLR,8/4/2024,10:55,2024/08/04 10,14,2,3.429626667,0,0,11476.50046,0,969.264,300.0079389,3.230794504,969.264,3.230794504,300.0079389,863.2223059,NA,,,,,
8000,0CO,8/4/2024 11:55,57.2,35.6,44.19,350,11,0,30.79,NA,NA,24,SCT,8/4/2024,11:55,2024/08/04 11,14.66666667,2.333333333,4.287033333,0,0,14825.63507,0,969.264,300.0078599,3.230795354,969.264,3.230795354,300.0078599,863.2223059,NA,,,,,
8001,0CO,8/4/2024 12:55,59,35.6,41.42,30,6,0,30.79,NA,NA,18,SCT,8/4/2024,12:55,2024/08/04 12,15.33333333,2,3.772589333,0,0,19157.95095,0,969.264,300.0077817,3.230796197,969.264,3.230796197,300.0077817,863.2223059,11.317768,,,,,
8002,0CO,8/4/2024 13:55,55.4,35.6,47.16,320,17,0,30.77,NA,NA,22,SCT,8/4/2024,13:55,2024/08/04 13,13.66666667,2.666666667,5.487402667,0,0,10098.77272,0,969.264,300.0077043,3.23079703,969.264,3.23079703,300.0077043,862.7550426,12.346656,,,,,
8003,0CO,8/4/2024 14:55,55.4,37.4,50.64,360,11,0,30.76,NA,NA,21,SCT,8/4/2024,14:55,2024/08/04 14,13.33333333,2.333333333,4.801477333,0,0,8887.422716,0,969.264,300.0076276,3.230797856,969.264,3.230797856,300.0076276,862.5681373,14.404432,,,,,
8004,0CO,8/4/2024 15:55,50,35.6,57.52,230,10,0,30.8,NA,NA,22,SCT,8/4/2024,15:55,2024/08/04 15,11.33333333,2.666666667,4.629996,0,0,4142.487943,0,969.264,300.0075517,3.230798673,969.264,3.230798673,300.0075517,863.1288533,NA,,,,,
8005,0CO,8/4/2024 16:55,50,33.8,53.54,300,9,0,30.78,NA,NA,NA,SCT,8/4/2024,16:55,2024/08/04 16,9,1.666666667,4.972958667,0,0,1723.023946,0,969.264,300.0074766,3.230799482,969.264,3.230799482,300.0074766,863.1288533,NA,,,,,
8006,0CO,8/4/2024 17:55,50,32,49.81,300,28,0,30.75,NA,NA,35,SCT,8/4/2024,17:55,2024/08/04 17,10,0.666666667,9.259992,0,0,2502.962475,0,969.264,300.0074022,3.230800284,969.264,3.230800284,300.0074022,862.4746846,18.00554,,,,,
8007,0CO,8/4/2024 18:55,53.6,35.6,50.36,300,10,0,30.75,NA,NA,20,OVC,8/4/2024,18:55,2024/08/04 18,11.66666667,1,6.859253333,0,0,4702.125835,0,969.264,300.0073285,3.230801077,969.264,3.230801077,300.0073285,861.9139686,12.346656,,,,,
8008,0CO,8/4/2024 19:55,51.8,35.6,53.81,290,9,0,30.77,NA,NA,NA,SCT,8/4/2024,19:55,2024/08/04 19,11.33333333,2,5.315921333,0,0,4142.487943,0,969.264,300.0072556,3.230801862,969.264,3.230801862,300.0072556,862.5681373,NA,,,,,
8009,0CO,8/4/2024 20:55,42.8,37.4,81.07,260,16,0.09,30.81,NA,NA,29,SCT,8/4/2024,20:55,2024/08/04 20,8.333333333,3,8.231104,6.858,6.858,1347.412553,0.005089755,969.264,300.0071834,3.230802639,976.122,3.235892395,301.6546538,863.3157586,NA,,,,,
8010,0CO,8/4/2024 21:55,41,37.4,86.89,260,18,0.15,30.82,NA,NA,23,,8/4/2024,21:55,2024/08/04 21,5.666666667,3.333333333,7.030734667,21.336,21.336,524.8900286,0.040648515,976.122,301.6381897,3.236069017,997.458,3.276717531,304.4076856,863.9699273,14.404432,,,,,
8011,0CO,8/4/2024 22:55,41,39.2,93.24,240,6,0.05,30.82,NA,NA,NA,,8/4/2024,22:55,2024/08/04 22,5.333333333,3.333333333,6.344809333,7.62,7.62,469.705224,0.016222941,997.458,304.3638284,3.277189689,1005.078,3.29341263,305.1782795,864.1568326,NA,,,,,
8012,0CO,8/4/2024 23:55,42.8,37.4,81.07,240,7,0.05,30.79,NA,NA,21,BKN,8/4/2024,23:55,2024/08/04 23,5.333333333,3,4.287033333,8.382,8.382,469.705224,0.017845235,1005.078,305.1267548,3.293968767,1013.46,3.311814001,306.0135622,863.5026639,NA,,,,,
8013,0CO,8/5/2024 0:55,42.8,37.4,81.07,240,7,0,30.76,NA,NA,25,SCT,8/5/2024,0:55,2024/08/05 00,6,3,4.115552,0,0,587.6544118,0,1013.46,305.9537263,3.312461699,1013.46,3.312461699,305.9537263,862.6615899,NA,,,,,
8014,0CO,8/5/2024 1:55,44.6,37.4,75.68,310,11,0,30.74,NA,NA,25,CLR,8/5/2024,1:55,2024/08/05 01,7,2.666666667,5.14444,0,0,832.5700825,0,1013.46,305.8944857,3.313103202,1013.46,3.313103202,305.8944857,862.0074212,12.8611,,,,,
8015,0CO,8/5/2024 2:55,42.8,37.4,81.07,310,16,0,30.74,NA,NA,19,CLR,8/5/2024,2:55,2024/08/05 02,6,3,8.231104,0,0,587.6544118,0,1013.46,305.8358346,3.313738566,1013.46,3.313738566,305.8358346,861.9139686,11.832212,,,,,
8016,0CO,8/5/2024 3:55,44.6,35.6,70.48,300,14,0,30.74,NA,NA,23,CLR,8/5/2024,3:55,2024/08/05 03,6.666666667,2.333333333,7.888141333,0,0,740.2290913,0,1013.46,305.7777671,3.314367848,1013.46,3.314367848,305.7777671,861.7270632,12.346656,,,,,
8017,0CO,8/5/2024 4:55,44.6,35.6,70.48,320,16,0,30.75,NA,NA,NA,CLR,8/5/2024,4:55,2024/08/05 04,7,2,8.059622667,0,0,832.5700825,0,1013.46,305.7202773,3.314991105,1013.46,3.314991105,305.7202773,861.9139686,NA,,,,,
8018,0CO,8/5/2024 5:55,44.6,35.6,70.48,320,15,0,30.77,NA,NA,19,CLR,8/5/2024,5:55,2024/08/05 05,7,2,7.202216,0,0,832.5700825,0,1013.46,305.6633596,3.315608391,1013.46,3.315608391,305.6633596,862.3812319,9.774436,,,,,
8019,0CO,8/5/2024 6:55,44.6,35.6,70.48,330,6,0,30.79,NA,NA,NA,CLR,8/5/2024,6:55,2024/08/05 06,7,2,3.601108,0,0,832.5700825,0,1013.46,305.6070083,3.316219761,1013.46,3.316219761,305.6070083,862.9419479,NA,,,,,
8020,0CO,8/5/2024 7:55,48.2,37.4,66.05,320,4,0,30.81,NA,NA,NA,CLR,8/5/2024,7:55,2024/08/05 07,8,2.333333333,1.886294667,0,0,1192.897941,0,1013.46,305.5512176,3.316825271,1013.46,3.316825271,305.5512176,863.5026639,NA,,,,,
8021,0CO,8/5/2024 8:55,50,39.2,66.27,10,4,0,30.83,NA,NA,NA,CLR,8/5/2024,8:55,2024/08/05 08,10,3.333333333,2.057776,0,0,2502.962475,0,1013.46,305.4959821,3.317424973,1013.46,3.317424973,305.4959821,864.1568326,NA,,,,,
8022,0CO,8/5/2024 9:55,53.6,41,62.23,10,3,0,30.84,NA,NA,NA,CLR,8/5/2024,9:55,2024/08/05 09,11.33333333,5,1.543332,0,0,4142.487943,0,1013.46,305.4412961,3.318018922,1013.46,3.318018922,305.4412961,864.4371906,NA,,,,,
8023,0CO,8/5/2024 10:55,55.4,41,58.27,340,4,0,30.85,NA,NA,NA,CLR,8/5/2024,10:55,2024/08/05 10,12.33333333,5,1.714813333,0,0,6062.556189,0,1013.46,305.3871543,3.31860717,1013.46,3.31860717,305.3871543,864.8110013,NA,,,,,
8024,0CO,8/5/2024 11:55,53.6,41,62.23,300,3,0,30.85,NA,NA,NA,SCT,8/5/2024,11:55,2024/08/05 11,12.33333333,4.666666667,1.886294667,0,0,6062.556189,0,1013.46,305.3335512,3.319189771,1013.46,3.319189771,305.3335512,864.904454,NA,,,,,
8025,0CO,8/5/2024 12:55,46.4,41,81.34,140,17,0.08,30.86,NA,NA,25,SCT,8/5/2024,12:55,2024/08/05 12,9.666666667,4.333333333,5.658884,6.096,6.096,2208.900863,0.002759744,1013.46,305.2804815,3.319766776,1019.556,3.32252652,306.861659,864.9979067,NA,,,,,
8026,0CO,8/5/2024 13:55,46.4,37.4,70.68,160,5,0,30.85,NA,NA,NA,SCT,8/5/2024,13:55,2024/08/05 13,7,3.666666667,4.801477333,0,0,832.5700825,0,1019.556,306.7933844,3.323265924,1019.556,3.323265924,306.7933844,864.9979067,NA,,,,,
8027,0CO,8/5/2024 14:55,44.6,39.2,81.2,NA,NA,0,30.84,NA,NA,NA,BKN,8/5/2024,14:55,2024/08/05 14,7.666666667,4,NA,0,0,1057.042887,0,1019.556,306.7257891,3.323998295,1019.556,3.323998295,306.7257891,864.7175486,NA,,,,,
8028,0CO,8/5/2024 15:55,44.6,39.2,81.2,160,17,0,30.85,NA,NA,23,BKN,8/5/2024,15:55,2024/08/05 15,7.666666667,4,8.574066667,0,0,1057.042887,0,1019.556,306.6588663,3.324723698,1019.556,3.324723698,306.6588663,864.904454,12.346656,,,,,
8029,0CO,8/5/2024 16:55,44.6,37.4,75.68,190,9,0,30.85,NA,NA,16,SCT,8/5/2024,16:55,2024/08/05 16,7,4,4.629996,0,0,832.5700825,0,1019.556,306.5926095,3.325442194,1019.556,3.325442194,306.5926095,864.904454,NA,,,,,
8030,0CO,8/5/2024 17:55,46.4,35.6,65.83,140,7,0,30.85,NA,NA,NA,SCT,8/5/2024,17:55,2024/08/05 17,8,2,3.601108,0,0,1192.897941,0,1019.556,306.527012,3.326153847,1019.556,3.326153847,306.527012,864.904454,NA,,,,,
8031,0CO,8/5/2024 18:55,46.4,35.6,65.83,160,12,0,30.83,NA,NA,17,SCT,8/5/2024,18:55,2024/08/05 18,8,2,4.801477333,0,0,1192.897941,0,1019.556,306.4620671,3.326858719,1019.556,3.326858719,306.4620671,864.4371906,NA,,,,,
8032,0CO,8/5/2024 19:55,46.4,35.6,65.83,150,9,0,30.84,NA,NA,21,BKN,8/5/2024,19:55,2024/08/05 19,8,2,7.373697333,0,0,1192.897941,0,1019.556,306.3977685,3.327556872,1019.556,3.327556872,306.3977685,864.624096,11.832212,,,,,
8033,0CO,8/5/2024 20:55,44.6,37.4,75.68,NA,NA,0,30.84,NA,NA,NA,CLR,8/5/2024,20:55,2024/08/05 20,7.333333333,2.666666667,NA,0,0,937.5940179,0,1019.556,306.3341096,3.328248367,1019.556,3.328248367,306.3341096,864.8110013,NA,,,,,
8034,0CO,8/5/2024 21:55,42.8,37.4,81.07,160,19,0,30.86,NA,NA,23,CLR,8/5/2024,21:55,2024/08/05 21,6.666666667,3,8.402585333,0,0,740.2290913,0,1019.556,306.2710842,3.328933265,1019.556,3.328933265,306.2710842,865.0913593,NA,,,,,
8035,0CO,8/5/2024 22:55,42.8,37.4,81.07,170,7,0,30.85,NA,NA,23,CLR,8/5/2024,22:55,2024/08/05 22,6,3,5.487402667,0,0,587.6544118,0,1019.556,306.2086858,3.329611625,1019.556,3.329611625,306.2086858,864.9979067,11.832212,,,,,
8036,0CO,8/5/2024 23:55,42.8,39.2,86.99,230,6,0,30.85,NA,NA,NA,,8/5/2024,23:55,2024/08/05 23,6,3.666666667,3.944070667,0,0,587.6544118,0,1019.556,306.1469084,3.330283508,1019.556,3.330283508,306.1469084,864.904454,NA,,,,,
8037,0CO,8/6/2024 0:55,44.6,37.4,75.68,260,4,0,30.84,NA,NA,NA,CLR,8/6/2024,0:55,2024/08/06 00,6.666666667,3.333333333,2.743701333,0,0,740.2290913,0,1019.556,306.0857456,3.330948973,1019.556,3.330948973,306.0857456,864.7175486,NA,,,,,
8038,0CO,8/6/2024 1:55,44.6,37.4,75.68,280,14,0,30.82,NA,NA,NA,CLR,8/6/2024,1:55,2024/08/06 01,7,3,6.001846667,0,0,832.5700825,0,1019.556,306.0251914,3.331608079,1019.556,3.331608079,306.0251914,864.2502853,NA,,,,,
8039,0CO,8/6/2024 2:55,44.6,35.6,70.48,280,8,0,30.81,NA,NA,NA,CLR,8/6/2024,2:55,2024/08/06 02,7,2,4.801477333,0,0,832.5700825,0,1019.556,305.9652398,3.332260883,1019.556,3.332260883,305.9652398,863.8764746,NA,,,,,
8040,0CO,8/6/2024 3:55,44.6,35.6,70.48,290,8,0,30.8,NA,NA,NA,CLR,8/6/2024,3:55,2024/08/06 03,7,2,3.944070667,0,0,832.5700825,0,1019.556,305.9058846,3.332907444,1019.556,3.332907444,305.9058846,863.5026639,NA,,,,,
8041,0CO,8/6/2024 4:55,44.6,35.6,70.48,310,8,0,30.8,NA,NA,NA,CLR,8/6/2024,4:55,2024/08/06 04,7,2,4.287033333,0,0,832.5700825,0,1019.556,305.8471201,3.333547818,1019.556,3.333547818,305.8471201,863.4092113,NA,,,,,
8042,0CO,8/6/2024 5:55,42.8,35.6,75.5,320,18,0,30.8,NA,NA,21,CLR,8/6/2024,5:55,2024/08/06 05,6.333333333,2,8.402585333,0,0,659.0394212,0,1019.556,305.7889403,3.334182064,1019.556,3.334182064,305.7889403,863.5026639,11.317768,,,,,
8043,0CO,8/6/2024 6:55,44.6,35.6,70.48,330,16,0,30.82,NA,NA,21,CLR,8/6/2024,6:55,2024/08/06 06,7,2.666666667,8.574066667,0,0,832.5700825,0,1019.556,305.7313394,3.334810236,1019.556,3.334810236,305.7313394,863.8764746,11.832212,,,,,
8044,0CO,8/6/2024 7:55,46.4,37.4,70.68,330,13,0,30.83,NA,NA,22,CLR,8/6/2024,7:55,2024/08/06 07,7.666666667,2.666666667,6.859253333,0,0,1057.042887,0,1019.556,305.6743116,3.335432391,1019.556,3.335432391,305.6743116,864.1568326,11.317768,,,,,
8045,0CO,8/6/2024 8:55,46.4,37.4,70.68,330,9,0,30.85,NA,NA,18,CLR,8/6/2024,8:55,2024/08/06 08,8.333333333,3.333333333,3.601108,0,0,1347.412553,0,1019.556,305.6178513,3.336048584,1019.556,3.336048584,305.6178513,864.904454,NA,,,,,
8046,0CO,8/6/2024 9:55,48.2,37.4,66.05,330,12,0,30.85,NA,NA,21,CLR,8/6/2024,9:55,2024/08/06 09,8.333333333,3,5.658884,0,0,1347.412553,0,1019.556,305.5619527,3.336658871,1019.556,3.336658871,305.5619527,864.904454,11.317768,,,,,
8047,0CO,8/6/2024 10:55,53.6,41,62.23,350,9,0,30.86,NA,NA,19,CLR,8/6/2024,10:55,2024/08/06 10,11,5,4.287033333,0,0,3650.433275,0,1019.556,305.5066103,3.337263305,1019.556,3.337263305,305.5066103,865.184812,11.317768,,,,,
8048,0CO,8/6/2024 11:55,55.4,41,58.27,10,9,0,30.86,NA,NA,21,SCT,8/6/2024,11:55,2024/08/06 11,12.33333333,4.666666667,3.601108,0,0,6062.556189,0,1019.556,305.4518187,3.33786194,1019.556,3.33786194,305.4518187,865.184812,10.803324,,,,,
8049,0CO,8/6/2024 12:55,55.4,37.4,50.64,310,16,0,30.86,NA,NA,22,SCT,8/6/2024,12:55,2024/08/06 12,12.66666667,4.333333333,5.487402667,0,0,6885.913563,0,1019.556,305.3975722,3.338454831,1019.556,3.338454831,305.3975722,865.184812,12.346656,,,,,
8050,0CO,8/6/2024 13:55,59,33.8,38.56,310,16,0,30.84,NA,NA,23,CLR,8/6/2024,13:55,2024/08/06 13,14.33333333,2,4.972958667,0,0,13043.45775,0,1019.556,305.3438654,3.339042029,1019.556,3.339042029,305.3438654,864.904454,13.889988,,,,,
8051,0CO,8/6/2024 14:55,59,33.8,38.56,360,9,0,30.84,NA,NA,23,CLR,8/6/2024,14:55,2024/08/06 14,15.33333333,-6.66E-16,6.173328,0,0,19157.95095,0,1019.556,305.2906931,3.339623589,1019.556,3.339623589,305.2906931,864.624096,11.832212,,,,,
8052,0CO,8/6/2024 15:55,59,35.6,41.42,310,15,0,30.83,NA,NA,24,SCT,8/6/2024,15:55,2024/08/06 15,15.66666667,1.666666667,7.71666,0,0,21779.9479,0,1019.556,305.2380498,3.340199561,1019.556,3.340199561,305.2380498,864.343738,12.8611,,,,,
8053,0CO,8/6/2024 16:55,59,33.8,38.56,NA,NA,0,30.81,NA,NA,NA,SCT,8/6/2024,16:55,2024/08/06 16,15,0.666666667,NA,0,0,16852.5927,0,1019.556,305.1859303,3.340769999,1019.556,3.340769999,305.1859303,863.9699273,NA,,,,,
8054,0CO,8/6/2024 17:55,59,33.8,38.56,290,14,0,30.79,NA,NA,20,SCT,8/6/2024,17:55,2024/08/06 17,13.66666667,0.333333333,5.830365333,0,0,10098.77272,0,1019.556,305.1343295,3.341334952,1019.556,3.341334952,305.1343295,863.5026639,NA,,,,,
8055,0CO,8/6/2024 18:55,53.6,37.4,54.07,20,7,0,30.8,NA,NA,NA,BKN,8/6/2024,18:55,2024/08/06 18,13,2,3.944070667,0,0,7822.358261,0,1019.556,305.083242,3.341894472,1019.556,3.341894472,305.083242,863.5026639,NA,,,,,
8056,0CO,8/6/2024 19:55,51.8,35.6,53.81,170,4,0,30.81,NA,NA,NA,SCT,8/6/2024,19:55,2024/08/06 19,11,2,2.57222,0,0,3650.433275,0,1019.556,305.0326629,3.342448609,1019.556,3.342448609,305.0326629,863.783022,NA,,,,,
8057,0CO,8/6/2024 20:55,51.8,35.6,53.81,240,6,0,30.8,NA,NA,18,SCT,8/6/2024,20:55,2024/08/06 20,10.33333333,2.333333333,2.400738667,0,0,2837.41316,0,1019.556,304.9825871,3.342997414,1019.556,3.342997414,304.9825871,863.5026639,NA,,,,,
8058,0CO,8/6/2024 21:55,46.4,37.4,70.68,270,14,0,30.8,NA,NA,17,CLR,8/6/2024,21:55,2024/08/06 21,9,3,6.173328,0,0,1723.023946,0,1019.556,304.9330095,3.343540936,1019.556,3.343540936,304.9330095,863.5961166,NA,,,,,
8059,0CO,8/6/2024 22:55,46.4,37.4,70.68,260,13,0,30.81,NA,NA,NA,BKN,8/6/2024,22:55,2024/08/06 22,8.333333333,3,8.059622667,0,0,1347.412553,0,1019.556,304.8839253,3.344079223,1019.556,3.344079223,304.8839253,863.5961166,NA,,,,,
8060,0CO,8/6/2024 23:55,46.4,37.4,70.68,270,13,0,30.81,NA,NA,NA,SCT,8/6/2024,23:55,2024/08/06 23,8,3,6.001846667,0,0,1192.897941,0,1019.556,304.8353294,3.344612326,1019.556,3.344612326,304.8353294,863.8764746,NA,,,,,
8061,0CO,8/7/2024 0:55,46.4,37.4,70.68,280,17,0,30.8,NA,NA,NA,CLR,8/7/2024,0:55,2024/08/07 00,8,3,7.202216,0,0,1192.897941,0,1019.556,304.7872171,3.345140291,1019.556,3.345140291,304.7872171,863.5026639,NA,,,,,
8062,0CO,8/7/2024 1:55,50,35.6,57.52,280,15,0,30.79,NA,NA,21,CLR,8/7/2024,1:55,2024/08/07 01,9.666666667,2,8.917029333,0,0,2208.900863,0,1019.556,304.7395834,3.345663167,1019.556,3.345663167,304.7395834,863.2223059,NA,,,,,
8063,0CO,8/7/2024 2:55,50,33.8,53.54,280,17,0,30.77,NA,NA,24,CLR,8/7/2024,2:55,2024/08/07 02,10,1.333333333,8.745548,0,0,2502.962475,0,1019.556,304.6924238,3.346181002,1019.556,3.346181002,304.6924238,862.6615899,12.346656,,,,,
8064,0CO,8/7/2024 3:55,50,33.8,53.54,280,19,0,30.75,NA,NA,27,CLR,8/7/2024,3:55,2024/08/07 03,10,1,9.945917333,0,0,2502.962475,0,1019.556,304.6457334,3.346693842,1019.556,3.346693842,304.6457334,862.3812319,NA,,,,,
8065,0CO,8/7/2024 4:55,46.4,33.8,61.28,300,21,0,30.74,NA,NA,30,CLR,8/7/2024,4:55,2024/08/07 04,8.666666667,1,10.28888,0,0,1523.149595,0,1019.556,304.5995076,3.347201734,1019.556,3.347201734,304.5995076,861.9139686,NA,,,,,
8066,0CO,8/7/2024 5:55,46.4,35.6,65.83,300,22,0,30.77,NA,NA,27,CLR,8/7/2024,5:55,2024/08/07 05,7.666666667,2,11.14628667,0,0,1057.042887,0,1019.556,304.5537417,3.347704724,1019.556,3.347704724,304.5537417,862.1943266,NA,,,,,
8067,0CO,8/7/2024 6:55,46.4,35.6,65.83,290,16,0,30.78,NA,NA,23,CLR,8/7/2024,6:55,2024/08/07 06,8,2,9.774436,0,0,1192.897941,0,1019.556,304.5084312,3.348202859,1019.556,3.348202859,304.5084312,862.8484953,13.889988,,,,,
8068,0CO,8/7/2024 7:55,46.4,35.6,65.83,300,11,0,30.78,NA,NA,19,CLR,8/7/2024,7:55,2024/08/07 07,8,2,6.516290667,0,0,1192.897941,0,1019.556,304.4635716,3.348696183,1019.556,3.348696183,304.4635716,863.0354006,10.803324,,,,,
8069,0CO,8/7/2024 8:55,46.4,35.6,65.83,290,12,0,30.77,NA,NA,19,BKN,8/7/2024,8:55,2024/08/07 08,8,2,5.658884,0,0,1192.897941,0,1019.556,304.4191583,3.349184741,1019.556,3.349184741,304.4191583,862.8484953,9.774436,,,,,
8070,0CO,8/7/2024 9:55,51.8,37.4,57.77,310,14,0,30.79,NA,NA,19,BKN,8/7/2024,9:55,2024/08/07 09,10.66666667,2.666666667,5.14444,0,0,3217.800317,0,1019.556,304.375187,3.349668579,1019.556,3.349668579,304.375187,863.1288533,NA,,,,,
8071,0CO,8/7/2024 10:55,51.8,37.4,57.77,310,9,0,30.79,NA,NA,21,OVC,8/7/2024,10:55,2024/08/07 10,11.33333333,3.333333333,4.972958667,0,0,4142.487943,0,1019.556,304.3316531,3.35014774,1019.556,3.35014774,304.3316531,863.2223059,10.803324,,,,,
8072,0CO,8/7/2024 11:55,53.6,37.4,54.07,320,14,0,30.78,NA,NA,19,SCT,8/7/2024,11:55,2024/08/07 11,11.33333333,3.333333333,5.658884,0,0,4142.487943,0,1019.556,304.2885524,3.350622269,1019.556,3.350622269,304.2885524,863.1288533,10.28888,,,,,
8073,0CO,8/7/2024 12:55,55.4,39.2,54.34,10,8,0,30.77,NA,NA,17,SCT,8/7/2024,12:55,2024/08/07 12,12.66666667,4.333333333,3.258145333,0,0,6885.913563,0,1019.556,304.2458806,3.351092208,1019.556,3.351092208,304.2458806,862.7550426,8.745548,,,,,
8074,0CO,8/7/2024 13:55,55.4,39.2,54.34,10,6,0,30.75,NA,NA,17,SCT,8/7/2024,13:55,2024/08/07 13,14.33333333,4.333333333,3.601108,0,0,13043.45775,0,1019.556,304.2036334,3.351557602,1019.556,3.351557602,304.2036334,862.1943266,NA,,,,,
8075,0CO,8/7/2024 14:55,46.4,35.6,65.83,360,9,0.02,30.74,NA,NA,26,SCT,8/7/2024,14:55,2024/08/07 14,9.666666667,3,6.516290667,1.524,1.524,2208.900863,0.000689936,1019.556,304.1618066,3.352018491,1021.08,3.352708427,304.5537726,861.9139686,NA,,,,,
